0.001	0.001056948073606118
0.002	0.01685193734214851
0.003	0.08648113687779557
0.004	0.2696855416405718
0.005	0.6427042418339473
0.006	1.293407258114176
0.007	2.3170422280529914
0.008	3.8129285233906383
0.009000000000000001	5.8766611779176445
0.010000000000000002	8.606170028639493
0.011	12.089992807747006
0.012	16.409068079992217
0.013000000000000001	21.636604034936493
0.014000000000000002	27.834186270275712
0.015	35.050991291505994
0.016	43.32577038961473
0.017	52.68727015802436
0.018000000000000002	63.15310257126228
0.019000000000000003	74.723607313746
0.02	87.39519136127505
0.021	101.14858980709062
0.022000000000000002	115.95948351784818
0.023	131.786711547846
0.024	148.58717121193706
0.025	166.31263038483854
0.026000000000000002	184.91204071975125
0.027000000000000003	204.33785206660497
0.028	224.52032030542568
0.029	245.41842267733568
0.030000000000000002	266.9549434816943
0.031	289.0928920793418
0.032	311.76315823304554
0.033	334.9706742152765
0.034	358.4865499473695
0.035	382.4299672438702
0.036000000000000004	406.71356540167704
0.037000000000000005	431.313477107853
0.038	456.14689326271275
0.039	481.2224371162331
0.04	506.5277220686537
0.041	532.0116814095413
0.042	557.665838229858
0.043000000000000003	583.5018355176121
0.044000000000000004	609.4780724625816
0.045	635.6261454489321
0.046	661.8938000851504
0.047	688.30292135592
0.048	714.8914951765039
0.049	741.6365004411721
0.05	768.5553883909324
0.051000000000000004	795.6234979078051
0.052000000000000005	822.8947553129317
0.053000000000000005	850.3579219194231
0.054	877.9968097555484
0.055	905.8546610178244
0.056	933.8648876476176
0.057	962.1133195432113
0.058	990.5562466951376
0.059000000000000004	1019.1744124142481
0.060000000000000005	1048.0030860994577
0.061	1077.0147656226775
0.062	1106.1852815784978
0.063	1135.498229348766
0.064	1165.2557224130585
0.065	1194.6374956756836
0.066	1224.3261331400424
0.067	1254.1192403619607
0.068	1283.928265836393
0.069	1313.8226716793913
0.07	1343.7319118692058
0.07100000000000001	1373.5258146069773
0.07200000000000001	1403.3379763939504
0.07300000000000001	1432.968791114752
0.074	1462.500003950331
0.075	1491.9050540370974
0.076	1521.126942239876
0.077	1550.141831690938
0.078	1578.907587235302
0.079	1607.347394533826
0.08	1635.4708439694473
0.081	1663.2704872525997
0.082	1690.686323845147
0.083	1717.7220478302384
0.084	1744.4232608842303
0.085	1770.6408947252944
0.08600000000000001	1796.494726029105
0.08700000000000001	1821.8719270308222
0.08800000000000001	1846.8703148464951
0.089	1871.3697018310072
0.09	1895.4785619145123
0.091	1919.1446357409154
0.092	1942.370988367265
0.093	1965.2498857933065
0.094	1987.6281207156076
0.095	2009.723187430465
0.096	2031.4032915342555
0.097	2052.783611326403
0.098	2073.7620189828212
0.099	2094.470318926436
0.1	2114.9340015610564
0.101	2135.1173074144667
0.10200000000000001	2155.052392784574
0.10300000000000001	2174.7783878460227
0.10400000000000001	2194.2936410231055
0.10500000000000001	2213.682911283653
0.106	2232.9015931822487
0.107	2252.0078373266047
0.108	2270.9833269048913
0.109	2289.885531502452
0.11	2308.7119737024464
0.111	2327.684830070031
0.112	2346.284339434199
0.113	2364.964172583789
0.114	2384.0458665126316
0.115	2402.379169447385
0.116	2421.011038024702
0.117	2439.63957033873
0.11800000000000001	2458.298135292411
0.11900000000000001	2477.03554870691
0.12000000000000001	2495.4561644044893
0.121	2514.039922382967
0.122	2532.5559677535357
0.123	2551.0592154594624
0.124	2569.433539268992
0.125	2587.755675633871
0.126	2605.955528618939
0.127	2624.097653296679
0.128	2642.3822285028127
0.129	2659.9456848733926
0.13	2677.5647253114184
0.131	2695.1289334663943
0.132	2712.416627360052
0.133	2729.5655814258475
0.134	2746.4254683325244
0.135	2763.1444185740893
0.136	2779.5003171124135
0.137	2795.6666916195886
0.138	2811.584900206807
0.139	2827.20899322333
0.14	2842.477971891808
0.14100000000000001	2857.5218332512563
0.14200000000000002	2872.2466367425086
0.14300000000000002	2886.6645398756164
0.14400000000000002	2900.7664360443287
0.14500000000000002	2914.524814134607
0.146	2928.0049050272514
0.147	2941.1422816920067
0.148	2954.0739794415003
0.149	2966.675386777321
0.15	2978.925247758537
0.151	2990.927254347419
0.152	3002.6743648347533
0.153	3014.1793456761443
0.154	3025.648208848499
0.155	3036.523579939113
0.156	3047.3463619587055
0.157	3057.8856267380916
0.158	3068.415247758446
0.159	3078.632275573319
0.16	3088.564367117023
0.161	3098.710188582201
0.162	3108.5766437191837
0.163	3118.3215485638557
0.164	3127.94448592389
0.165	3137.498548051987
0.166	3147.032284979131
0.167	3156.4765688088064
0.168	3165.90348882587
0.169	3175.287482300664
0.17	3184.6206869464563
0.171	3193.8905398033003
0.17200000000000001	3203.3114344421037
0.17300000000000001	3212.4439049985995
0.17400000000000002	3221.694653762338
0.17500000000000002	3230.890894129419
0.17600000000000002	3240.175697027978
0.177	3249.348696522382
0.178	3258.5540181873243
0.179	3267.760153474537
0.18	3276.8497320944625
0.181	3285.9642798623054
0.182	3295.1188289390275
0.183	3304.13433070645
0.184	3313.138040948798
0.185	3322.1176889868475
0.186	3331.073532702412
0.187	3339.971406616426
0.188	3348.6776095061996
0.189	3357.3942717788273
0.19	3366.0484031264314
0.191	3374.5158595581615
0.192	3382.9499919909376
0.193	3391.2438521380354
0.194	3399.410720578598
0.195	3407.3733387384073
0.196	3415.3152805877858
0.197	3423.058283331604
0.198	3430.703889071297
0.199	3438.126113111895
0.2	3445.3754552665696
0.201	3452.5136926716114
0.202	3459.4447219945578
0.203	3466.3009360182123
0.20400000000000001	3473.450528110542
0.20500000000000002	3479.3592764629852
0.20600000000000002	3485.7057426531564
